"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_002E","B08201_002M","B08201_003E","B08201_003M","B08201_004E","B08201_004M","B08201_005E","B08201_005M","B08201_006E","B08201_006M","B08201_007E","B08201_007M","B08201_008E","B08201_008M","B08201_009E","B08201_009M","B08201_010E","B08201_010M","B08201_011E","B08201_011M","B08201_012E","B08201_012M","B08201_013E","B08201_013M","B08201_014E","B08201_014M","B08201_015E","B08201_015M","B08201_016E","B08201_016M","B08201_017E","B08201_017M","B08201_018E","B08201_018M","B08201_019E","B08201_019M","B08201_020E","B08201_020M","B08201_021E","B08201_021M","B08201_022E","B08201_022M","B08201_023E","B08201_023M","B08201_024E","B08201_024M","B08201_025E","B08201_025M","B08201_026E","B08201_026M","B08201_027E","B08201_027M","B08201_028E","B08201_028M","B08201_029E","B08201_029M","B08201_030E","B08201_030M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 vehicles available","Margin of Error!!Total:!!3 vehicles available","Estimate!!Total:!!4 or more vehicles available","Margin of Error!!Total:!!4 or more vehicles available","Estimate!!Total:!!1-person household:","Margin of Error!!Total:!!1-person household:","Estimate!!Total:!!1-person household:!!No vehicle available","Margin of Error!!Total:!!1-person household:!!No vehicle available","Estimate!!Total:!!1-person household:!!1 vehicle available","Margin of Error!!Total:!!1-person household:!!1 vehicle available","Estimate!!Total:!!1-person household:!!2 vehicles available","Margin of Error!!Total:!!1-person household:!!2 vehicles available","Estimate!!Total:!!1-person household:!!3 vehicles available","Margin of Error!!Total:!!1-person household:!!3 vehicles available","Estimate!!Total:!!1-person household:!!4 or more vehicles available","Margin of Error!!Total:!!1-person household:!!4 or more vehicles available","Estimate!!Total:!!2-person household:","Margin of Error!!Total:!!2-person household:","Estimate!!Total:!!2-person household:!!No vehicle available","Margin of Error!!Total:!!2-person household:!!No vehicle available","Estimate!!Total:!!2-person household:!!1 vehicle available","Margin of Error!!Total:!!2-person household:!!1 vehicle available","Estimate!!Total:!!2-person household:!!2 vehicles available","Margin of Error!!Total:!!2-person household:!!2 vehicles available","Estimate!!Total:!!2-person household:!!3 vehicles available","Margin of Error!!Total:!!2-person household:!!3 vehicles available","Estimate!!Total:!!2-person household:!!4 or more vehicles available","Margin of Error!!Total:!!2-person household:!!4 or more vehicles available","Estimate!!Total:!!3-person household:","Margin of Error!!Total:!!3-person household:","Estimate!!Total:!!3-person household:!!No vehicle available","Margin of Error!!Total:!!3-person household:!!No vehicle available","Estimate!!Total:!!3-person household:!!1 vehicle available","Margin of Error!!Total:!!3-person household:!!1 vehicle available","Estimate!!Total:!!3-person household:!!2 vehicles available","Margin of Error!!Total:!!3-person household:!!2 vehicles available","Estimate!!Total:!!3-person household:!!3 vehicles available","Margin of Error!!Total:!!3-person household:!!3 vehicles available","Estimate!!Total:!!3-person household:!!4 or more vehicles available","Margin of Error!!Total:!!3-person household:!!4 or more vehicles available","Estimate!!Total:!!4-or-more-person household:","Margin of Error!!Total:!!4-or-more-person household:","Estimate!!Total:!!4-or-more-person household:!!No vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!No vehicle available","Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!1 vehicle available","Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!2 vehicles available","Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!3 vehicles available","Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!4 or more vehicles available"
"0500000US37159","Rowan County, North Carolina","55241","1463","2512","912","15576","1964","18595","2035","12101","1645","6457","1218","14052","1972","1341","652","9263","1710","2325","1116","984","488","139","179","19514","1987","638","461","3096","1101","8677","1214","4624","878","2479","791","8859","1707","234","264","1334","673","3396","1110","2398","866","1497","568","12816","1520","299","274","1883","718","4197","981","4095","1039","2342","761"
"0500000US37161","Rutherford County, North Carolina","27970","1392","1775","852","8792","1715","10452","1668","3776","985","3175","1088","7204","1310","1009","555","4398","1220","1621","721","123","133","53","75","9758","1309","207","200","1903","715","4982","1042","1612","716","1054","691","5142","1379","403","568","1067","616","2151","885","772","411","749","511","5866","1355","156","181","1424","778","1698","856","1269","642","1319","1007"
"0500000US37171","Surry County, North Carolina","28408","1215","2038","604","8050","1285","9699","1223","5657","879","2964","771","8211","985","1398","475","4641","854","1522","562","411","296","239","172","10249","1087","333","211","1326","488","5033","851","2762","636","795","359","5099","969","94","122","1482","698","1737","643","1063","397","723","374","4849","848","213","238","601","375","1407","508","1421","508","1207","480"
"0500000US37179","Union County, North Carolina","77954","1511","1915","744","14015","1715","34223","2039","17555","1931","10246","1314","12868","1821","967","473","7434","1242","2975","981","1109","607","383","311","25565","1965","136","161","3230","740","14981","1760","5122","1072","2096","647","13902","1773","310","264","1820","743","5785","1172","4919","1053","1068","508","25619","1610","502","436","1531","680","10482","1338","6405","1344","6699","1133"
"0500000US37183","Wake County, North Carolina","419361","3766","18214","2939","129033","5755","179307","6297","63349","4190","29458","2762","107844","5312","11269","2406","79892","4359","13817","2374","2648","920","218","190","145788","5726","3864","1148","27702","3003","87321","4395","20789","2227","6112","1128","67138","4129","1699","896","12120","2613","27616","2661","17588","2145","8115","1524","98591","4503","1382","649","9319","1772","50553","3129","22324","2702","15013","2378"
"0500000US37191","Wayne County, North Carolina","48482","1541","4536","1191","14914","1792","16974","1924","7527","1525","4531","1213","14918","2111","2434","911","8453","1752","3405","1054","626","428","0","216","17111","1918","1960","856","3226","1047","8232","1488","2606","721","1087","478","7041","1339","142","171","1597","809","2330","728","1600","786","1372","693","9412","1390","0","216","1638","765","3007","1073","2695","1005","2072","853"
"0500000US37193","Wilkes County, North Carolina","28376","1523","1561","720","8489","1641","10243","1446","4953","929","3130","887","8755","1422","1018","584","4966","1260","2080","785","373","281","318","344","11102","1738","255","258","2459","907","5275","1262","1881","661","1232","563","3194","947","248","239","406","378","785","468","1207","626","548","360","5325","1129","40","80","658","527","2103","706","1492","664","1032","549"
"0500000US37195","Wilson County, North Carolina","32384","1354","4109","1042","10524","1756","10239","1552","5479","1068","2033","805","10787","1726","2932","947","6008","1330","1509","579","198","173","140","223","10411","1451","167","148","3061","1080","4673","1045","2075","676","435","276","5008","1237","537","611","494","357","1547","594","1938","805","492","340","6178","1522","473","708","961","790","2510","966","1268","596","966","623"
"0500000US38015","Burleigh County, North Dakota","38438","1461","1973","773","11513","1516","13724","1410","7226","1279","4002","951","12226","1649","1391","590","7889","1323","1913","697","607","362","426","305","12444","1506","310","310","1932","846","6774","1173","2639","727","789","361","5229","991","0","165","1251","688","1412","483","1502","628","1064","537","8539","1023","272","424","441","332","3625","660","2478","839","1723","703"
"0500000US38017","Cass County, North Dakota","78736","1627","5541","1655","26545","2673","34330","2779","7933","1525","4387","1089","28504","2902","4573","1392","19481","2555","3112","958","949","654","389","337","26531","2954","440","400","4177","1123","19035","2687","2009","541","870","460","10362","1973","398","541","1020","858","5302","1506","2852","859","790","433","13339","1746","130","223","1867","1061","6881","1438","2123","858","2338","824"
"0500000US38035","Grand Forks County, North Dakota","31506","911","1580","624","12082","1531","11391","1491","4669","793","1784","598","11635","1541","1268","615","8102","1382","1681","838","395","289","189","284","9581","1264","58","96","1976","666","5523","901","1398","424","626","320","5135","1116","249","257","610","526","2253","776","1654","576","369","318","5155","1044","5","9","1394","831","1934","636","1222","526","600","277"
"0500000US38101","Ward County, North Dakota","28908","1521","798","464","10197","1499","10966","1460","4691","1113","2256","692","10551","1747","752","460","8226","1521","903","461","509","391","161","160","10193","1438","25","40","1646","786","6229","1224","1773","618","520","261","3597","1101","21","38","46","56","1548","753","1514","727","468","293","4567","775","0","165","279","202","2286","694","895","374","1107","487"
"0500000US39003","Allen County, Ohio","40460","1224","2545","711","11892","1626","15798","1500","6364","928","3861","766","11877","1534","1901","623","7379","1279","2067","682","294","170","236","184","13376","1387","330","218","1691","565","7734","1135","2543","561","1078","389","6104","1082","111","129","1630","758","2216","756","1667","497","480","264","9103","1275","203","232","1192","648","3781","774","1860","639","2067","676"
"0500000US39007","Ashtabula County, Ohio","39490","1420","3551","1021","13882","1920","14039","1506","5151","931","2867","687","11786","1684","1785","726","7458","1551","2098","660","187","158","258","170","14964","1409","927","598","3302","903","7529","975","2331","728","875","409","4629","1024","194","192","1232","689","1587","575","1141","420","475","260","8111","1421","645","449","1890","1023","2825","826","1492","570","1259","523"
"0500000US39009","Athens County, Ohio","22659","1283","1578","622","7170","1246","7939","1160","4175","1009","1797","600","5886","897","1071","557","3343","705","1140","526","62","82","270","339","8829","952","488","330","2248","692","4000","750","1702","579","391","223","3921","907","19","31","859","495","1128","493","1469","576","446","304","4023","708","0","198","720","530","1671","578","942","387","690","311"
"0500000US39013","Belmont County, Ohio","25651","1482","2043","643","7451","1249","9793","1157","3975","871","2389","649","9091","1220","1550","576","5122","1119","1618","669","334","252","467","373","9199","1016","406","258","982","352","4827","791","2218","648","766","387","2998","730","87","89","794","443","1266","475","392","254","459","317","4363","919","0","198","553","324","2082","722","1031","467","697","295"
"0500000US39017","Butler County, Ohio","140141","2045","7327","1545","43308","2557","53254","3063","23762","2317","12490","1718","36607","2695","5542","1296","24691","2425","4764","1082","1345","567","265","351","47067","2676","1042","591","9816","1678","25249","2044","7864","1338","3096","871","22653","2446","339","284","4768","1207","9300","1628","6566","1396","1680","592","33814","2769","404","360","4033","1292","13941","2102","7987","1497","7449","1393"
"0500000US39023","Clark County, Ohio","54406","1390","3793","1059","18784","1967","19140","1785","8079","1172","4610","1048","15966","1453","2768","876","10555","1410","2213","580","229","190","201","208","19250","1706","485","401","4333","831","10162","1386","2991","689","1279","568","8332","1321","500","373","1787","803","2558","734","2443","769","1044","505","10858","1405","40","68","2109","825","4207","897","2416","644","2086","720"
"0500000US39025","Clermont County, Ohio","80041","1391","3648","1197","22376","1915","31678","2378","15182","1888","7157","1084","22982","2446","3042","1083","14565","1878","4199","1009","953","449","223","196","28533","2278","435","350","4493","1059","15967","1901","5809","1357","1829","584","11339","1567","94","161","1316","660","4572","1159","3997","776","1360","420","17187","2048","77","84","2002","793","6940","1247","4423","1165","3745","939"
"0500000US39029","Columbiana County, Ohio","40560","1529","2578","815","11918","1408","16429","1555","6594","1196","3041","656","12586","1321","1596","604","8106","1371","2174","871","429","400","281","333","15175","1440","537","419","2336","763","8602","1181","2824","802","876","353","5594","1233","113","129","826","512","2392","715","1767","695","496","310","7205","1228","332","254","650","405","3261","884","1574","580","1388","443"
"0500000US39035","Cuyahoga County, Ohio","549471","4331","67753","4800","226469","6587","185855","4891","50796","3102","18598","2262","215097","5934","47343","4028","146296","5863","17641","2003","2359","644","1458","678","176764","4471","11621","2050","48200","3288","99624","3422","14043","1481","3276","766","73080","3880","4719","1173","16973","2157","30481","2598","17320","2199","3587","887","84530","4246","4070","1278","15000","2358","38109","2876","17074","2132","10277","1559"
"0500000US39041","Delaware County, Ohio","73290","1137","2467","897","16087","2165","35128","2104","13444","1373","6164","1102","13876","1841","1813","789","9983","1725","1766","785","164","188","150","141","24449","2160","390","304","3341","956","15856","1780","3827","846","1035","516","13398","1985","47","64","1600","611","5926","1532","4073","975","1752","653","21567","1714","217","178","1163","525","11580","1659","5380","1034","3227","852"
"0500000US39043","Erie County, Ohio","30308","1638","1870","628","9830","1438","11437","1449","4329","1098","2842","825","8798","1391","1278","615","6156","1256","1110","453","116","151","138","173","11672","1262","257","289","2738","745","5903","1054","1793","470","981","516","4609","1281","0","198","472","325","2040","799","1399","753","698","522","5229","1210","335","293","464","399","2384","860","1021","456","1025","609"
"0500000US39045","Fairfield County, Ohio","59031","1166","1962","737","15699","2088","23465","2034","11502","1546","6403","1395","14353","1771","1619","681","9455","1503","2650","871","590","321","39","70","20344","2176","139","152","4614","1639","10401","1261","3806","880","1384","494","8155","1412","52","87","865","414","3165","913","2939","667","1134","515","16179","2133","152","169","765","509","7249","1421","4167","1210","3846","1285"
"0500000US39049","Franklin County, Ohio","522383","4463","37869","3283","200867","6910","203336","6819","59042","4332","21269","2476","168719","5801","22771","2464","125438","5644","18083","2296","1976","749","451","269","167751","5004","7237","1652","38969","2956","101059","4386","16984","2014","3502","867","78440","5065","3695","1274","17926","2819","33785","3798","18353","2408","4681","1157","107473","5104","4166","1469","18534","3474","50409","4031","21729","2452","12635","1977"
"0500000US39055","Geauga County, Ohio","35439","730","3504","651","7795","1283","14485","1339","6035","875","3620","781","8447","1256","1209","500","5502","1125","1110","483","384","236","242","217","13384","1097","364","241","1435","516","8583","1018","2041","572","961","454","5670","930","230","207","539","348","2100","629","1736","565","1065","496","7938","1019","1701","538","319","347","2692","679","1874","579","1352","525"
"0500000US39057","Greene County, Ohio","66154","1441","2528","799","21105","2006","25877","1765","10950","1573","5694","1162","19251","2053","1799","656","14050","1775","2567","782","463","356","372","320","24377","1877","260","221","4317","931","14079","1574","4141","1036","1580","598","9570","1291","139","165","1087","474","3760","929","2766","752","1818","711","12956","1681","330","226","1651","687","5471","1057","3580","882","1924","643"
"0500000US39061","Hamilton County, Ohio","347235","3728","38621","3420","123919","3654","123016","4292","42496","3208","19183","2192","116731","4813","25217","2827","78115","3391","10440","1533","1947","593","1012","649","116975","4986","7684","1754","26386","2941","65553","3443","13639","1657","3713","1026","48507","3157","3746","1307","10235","1915","17932","1929","11798","1363","4796","1047","65022","4386","1974","958","9183","2038","29091","2843","15112","2283","9662","1509"
"0500000US39063","Hancock County, Ohio","32490","1063","1646","744","10148","1400","12382","1315","6004","1135","2310","704","10240","1431","1152","589","7075","1226","1749","587","184","186","80","133","11551","1258","476","365","1987","669","6289","1084","1890","523","909","494","4461","1032","0","198","295","242","1754","621","2087","812","325","217","6238","1125","18","31","791","579","2590","760","1843","667","996","476"
"0500000US39081","Jefferson County, Ohio","27515","1087","2880","709","8638","1070","9157","1142","5114","1067","1726","459","8496","994","2118","606","5524","800","670","278","131","107","53","88","10353","1174","395","226","1910","617","5323","889","2250","626","475","307","4529","1142","230","241","684","533","1596","670","1576","673","443","206","4137","838","137","120","520","343","1568","643","1157","456","755","287"
"0500000US39085","Lake County, Ohio","96967","1727","3602","871","34814","2167","38469","2116","13675","1611","6407","1042","31480","2139","2875","734","24370","1896","3194","869","704","446","337","330","33993","2440","480","249","5786","1206","21756","1871","4242","1034","1729","595","14956","1904","31","55","2345","726","6484","1308","4946","1036","1150","392","16538","1811","216","272","2313","1050","7035","1108","3783","1036","3191","823"
"0500000US39089","Licking County, Ohio","66604","1282","3651","1133","17306","2276","23912","2070","14287","1712","7448","1540","16027","1720","2886","943","9524","1450","2576","765","832","460","209","196","25070","2136","346","249","5042","1348","12611","1733","5395","1025","1676","615","9905","1548","346","320","1396","550","4070","1228","2682","797","1411","700","15602","1728","73","121","1344","872","4655","986","5378","1310","4152","1306"
"0500000US39093","Lorain County, Ohio","120299","2470","8623","1971","39839","3002","48791","3064","16646","2071","6400","1071","37433","2977","5317","1453","25766","2628","5503","1306","554","283","293","174","44656","2692","2266","940","7638","1320","27535","2548","5553","1039","1664","532","15790","1996","815","504","2570","811","5554","1208","5515","1346","1336","454","22420","2459","225","165","3865","1142","10199","1796","5024","1175","3107","865"
