Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
5/1/2021,56029,17,Park ,WY,29.9,8727,8727,34.5,8685,37.4,4445,62.4,96.8,10078,34.5,10077,39.8,9980,43,4830,67.8,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,21103,17,Henry ,KY,30.2,4863,4863,35.4,4846,39.1,2039,70.2,93.4,6171,38.3,6168,45,6105,49.3,2291,78.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,21187,17,Owen ,KY,22.1,2408,2408,25.6,2404,28.2,1075,51.6,93.4,2798,25.7,2798,29.7,2779,32.6,1183,56.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,26125,17,Oakland ,MI,35.6,447975,447974,41,444307,44.5,156576,71.9,94.8,603843,48,603832,55.3,592638,59.4,173984,79.9,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,24011,17,Caroline ,MD,32.9,10985,10983,38.8,10967,43,4306,77.3,98.8,13029,39,13027,46.1,12873,50.4,4571,82,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,72083,17,Las Marias Municipio,PR,31,2461,2461,34.8,2460,37.8,1198,88.9,96,3743,47.2,3739,52.9,3727,57.3,1313,97.4,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,42029,17,Chester ,PA,33.1,173620,173619,38.6,172681,42.4,61254,69.3,92.4,317301,60.4,317281,70.5,311909,76.6,96579,99.9,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,47015,17,Cannon ,TN,14.5,2122,2122,16.9,2120,18.4,1146,42.1,98.1,2846,19.4,2846,22.6,2839,24.6,1324,48.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,29165,17,Platte ,MO,28.7,29920,29920,33.8,29707,37.2,10364,66.3,90.7,38909,37.3,38906,44,38191,47.8,11535,73.7,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,46041,17,Dewey ,SD,40.3,2375,2375,55.5,2312,63.2,550,93.9,80.4,2729,46.3,2729,63.8,2649,72.4,593,99.9,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
5/1/2021,46069,17,Hyde ,SD,30.8,401,401,35.7,399,39.1,194,59.5,80.4,,0,,0,,0,,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,27051,17,Grant ,MN,37.4,2234,2234,44,2218,48,1094,76.3,95.4,2563,42.9,2563,50.5,2517,54.4,1139,79.5,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,37037,17,Chatham ,NC,35.8,26686,26679,40.9,26510,44.4,12867,69.1,96.4,33620,45.1,33611,51.6,33201,55.6,13960,74.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,31137,17,Phelps ,NE,24.2,2186,2186,28.6,2175,31.5,1022,53.4,86.6,,0,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,31157,17,Scotts Bluff ,NE,20.7,7361,7361,24.7,7360,27.5,3358,48.1,86.6,7488,21,,0,,0,,0,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,12097,17,Osceola ,FL,25.4,95364,95342,30.1,95042,33.3,37084,73,98.8,143717,38.2,143539,45.3,141334,49.6,44583,87.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
5/1/2021,28159,17,Winston ,MS,24,4311,4311,27.9,4306,30.9,2282,62,98.6,5136,28.6,5136,33.3,5127,36.8,2508,68.2,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,29209,17,Stone ,MO,22.5,7196,7196,25.1,7183,26.9,4554,45.1,90.7,8555,26.8,8555,29.8,8521,31.9,5054,50,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,51109,17,Louisa ,VA,1.9,704,704,2.2,704,2.3,367,4.8,50,963,2.6,963,3,961,3.2,450,5.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
5/1/2021,46115,17,Spink ,SD,26.6,1693,1693,31,1684,34.3,787,58.3,80.4,,0,,0,,0,,0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,38101,17,Ward ,ND,28.3,19135,19135,34,18971,36.8,6179,69.2,95.7,22566,33.4,22565,40.1,22297,43.2,6676,74.8,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,38065,17,Oliver ,ND,17.1,335,335,20.6,333,22.7,192,43.2,95.7,380,19.4,380,23.3,378,25.8,203,45.7,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
5/1/2021,27001,17,Aitkin ,MN,41.2,6551,6551,45.9,6522,49.2,3722,69.3,95.4,7384,46.5,7383,51.7,7308,55.1,3929,73.1,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,40047,17,Garfield ,OK,25.6,15628,15628,31,15560,34.3,6667,66.3,93.1,19221,31.5,19221,38.1,19067,42,7424,73.8,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,21157,17,Marshall ,KY,32,9965,9965,36.9,9916,40.1,4912,71.3,93.4,11778,37.9,11778,43.7,11684,47.3,5415,78.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,26137,17,Otsego ,MI,36.1,8908,8908,41.7,8843,45.2,3970,74,94.8,10606,43,10605,49.7,10463,53.5,4204,78.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,24015,17,Cecil ,MD,27.8,28609,28609,32.5,28517,35.8,11573,69.4,98.8,39817,38.7,39798,45.2,39350,49.3,13194,79.1,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,41067,17,Washington ,OR,28.1,169306,169305,33,168150,36,60611,72.7,97.4,268415,44.6,268414,52.3,263406,56.5,65884,79,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,20131,17,Nemaha ,KS,33.4,3413,3413,40.9,3408,45.6,1589,77.6,93.1,3937,38.5,3937,47.2,3929,52.6,1650,80.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,1117,17,Shelby ,AL,16.1,34993,34993,18.8,34823,20.8,13282,38.3,92.1,49927,22.9,49911,26.9,49391,29.5,16346,47.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
5/1/2021,33015,17,Rockingham ,NH,9.9,30811,30799,11.3,30734,12.3,13642,23.7,84.7,62390,20.1,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
5/1/2021,55135,17,Waupaca ,WI,30.8,15685,15685,35.3,15620,38.4,8172,75.2,97.2,18851,37,18850,42.4,18604,45.7,8654,79.7,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,High VC/Low SVI
5/1/2021,30069,17,Petroleum ,MT,21.6,105,105,24.2,105,25.9,68,54.4,95.8,114,23.4,114,26.3,114,28.1,69,55.2,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,40011,17,Blaine ,OK,26.8,2531,2531,32.3,2523,35.9,1037,54.4,93.1,3061,32.5,3061,39.1,3051,43.5,1211,63.5,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,18167,17,Vigo ,IN,28.9,30891,30891,33.4,30836,36.2,12664,70.8,98.5,36864,34.4,36863,39.9,36473,42.8,13163,73.6,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,48351,17,Newton ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/1/2021,22019,17,Calcasieu Parish,LA,19.7,40013,40013,23.6,39911,26.1,17867,57.7,95.2,50489,24.8,50489,29.8,50220,32.9,20041,64.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,53073,17,Whatcom ,WA,35.6,81527,81526,40.8,81055,43.7,32531,78.9,95.7,115331,50.3,115323,57.7,113695,61.4,35847,87,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,41031,17,Jefferson ,OR,32.1,7927,7927,38.1,7845,41.5,3330,68.1,97.4,10046,40.7,10046,48.3,9902,52.3,3683,75.3,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/1/2021,22059,17,La Salle Parish,LA,17,2532,2532,20,2529,22,1289,50.4,95.2,2940,19.7,2940,23.2,2935,25.5,1449,56.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,22063,17,Livingston Parish,LA,17.9,25242,25242,21.5,25134,24,10947,58.3,95.2,30940,22,30937,26.4,30724,29.3,12083,64.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,1035,17,Conecuh ,AL,21.8,2636,2636,25.2,2632,27.4,1372,48.4,92.1,3743,31,3743,35.8,3738,39,1855,65.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,55127,17,Walworth ,WI,28.5,29569,29569,32.5,29459,35.6,13910,73,97.2,39108,37.7,39106,43,38719,46.7,15067,79,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,51830,17,Williamsburg city,VA,2,305,305,2.2,305,2.3,114,4.4,50,464,3.1,463,3.3,462,3.5,137,5.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
5/1/2021,23021,17,Piscataquis ,ME,36.1,6059,6059,40.2,6046,43.3,3211,69.9,95.5,7308,43.5,7308,48.5,7232,51.8,3436,74.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,8035,17,Douglas ,CO,24.3,85271,85270,28.7,83601,31.8,19761,45.3,66.3,118164,33.7,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
5/1/2021,18023,17,Clinton ,IN,24.4,7915,7915,29.4,7901,33,3936,72.4,98.5,9936,30.7,9936,36.9,9887,41.3,4181,76.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,19127,17,Marshall ,IA,32.5,12799,12799,38.9,12759,43.4,5954,81.8,97.4,17595,44.7,17595,53.5,17437,59.3,6418,88.2,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,25007,17,Dukes ,MA,2.2,383,383,2.5,383,2.7,146,3.4,87.9,484,2.8,484,3.2,481,3.4,171,3.9,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
5/1/2021,37107,17,Lenoir ,NC,28.4,15917,15915,33.2,15876,36.6,7671,67.9,96.4,19383,34.6,19379,40.4,19291,44.4,8425,74.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,48283,17,La Salle ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,48339,17,Montgomery ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low-Mod,,,,
5/1/2021,45017,17,Calhoun ,SC,20,2917,2916,22.8,2910,24.6,1462,42,93.3,3716,25.5,3715,29,3692,31.2,1690,48.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,33001,17,Belknap ,NH,9.1,5568,5567,10.3,5559,11.1,2876,20.6,84.7,10987,17.9,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
5/1/2021,39075,17,Holmes ,OH,10.9,4799,4799,13.6,4792,15.7,2555,41.5,97.5,5083,11.6,5083,14.4,5060,16.6,2616,42.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,47137,17,Pickett ,TN,27.4,1385,1385,30.5,1383,33,822,58.5,98.1,1688,33.4,1687,37.1,1679,40.1,923,65.7,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,5127,17,Scott ,AR,17.9,1843,1843,21.1,1837,23.2,894,40.5,89,2388,23.2,2388,27.3,2374,30,1076,48.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,47061,17,Grundy ,TN,13.6,1824,1824,15.7,1823,17.3,1042,37,98.1,2314,17.2,2313,19.9,2312,21.9,1187,42.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,29097,17,Jasper ,MO,22.8,27658,27657,27.3,27603,30.2,12263,63.3,90.7,35373,29.2,35372,34.9,35179,38.5,13992,72.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,47105,17,Loudon ,TN,36.6,19771,19769,41.8,19729,45.1,11355,78.1,98.1,23942,44.3,23937,50.6,23814,54.5,12355,85,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,6011,17,Colusa ,CA,24.9,5361,5361,30.2,5351,34.1,1921,59.8,96.9,7893,36.6,7891,44.4,7828,49.8,2411,75,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,37183,17,Wake ,NC,36.9,410523,410440,43.6,405340,47.7,111239,83.1,96.4,569991,51.3,569837,60.5,555990,65.5,123734,92.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,29223,17,Wayne ,MO,20.4,2620,2620,23.5,2619,25.5,1561,49.9,90.7,3236,25.1,3236,29,3230,31.5,1805,57.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,20009,17,Barton ,KS,25.4,6542,6542,30,6540,33.2,3067,59.8,93.1,7781,30.2,7781,35.7,7768,39.4,3392,66.1,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,24047,17,Worcester ,MD,42,21948,21945,47.1,21888,50.5,11114,75.3,98.8,26791,51.2,26787,57.5,26625,61.4,12242,83,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,51081,17,Greensville ,VA,3.1,353,353,3.5,353,3.7,160,9.2,50,485,4.3,485,4.8,481,5.1,199,11.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
5/1/2021,26083,17,Keweenaw ,MI,37,782,782,40.5,782,43.1,477,59.1,94.8,991,46.8,991,51.3,987,54.4,534,66.2,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,35028,17,Los Alamos ,NM,38.6,7485,7485,44.9,7474,49.5,2210,63.1,76.1,9180,47.4,,0,,0,,0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,47053,17,Gibson ,TN,22,10819,10819,26.1,10805,28.9,5822,64.8,98.1,13298,27.1,13295,32.1,13263,35.5,6588,73.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,40089,17,McCurtain ,OK,17.6,5773,5773,21.2,5761,23.5,2963,48.6,93.1,7208,22,7208,26.4,7182,29.2,3309,54.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,36117,17,Wayne ,NY,34.6,31136,31136,40.2,30993,43.8,12056,68.7,97.2,36748,40.9,36748,47.4,36295,51.2,13001,74.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,UNK,17,Unknown ,AL,0,93478,93476,0,93233,0,29311,0,92.1,122565,0,122543,0,121826,0,34204,0,,,,,
5/1/2021,26071,17,Iron ,MI,37.5,4152,4152,42.2,4152,45.1,2319,67.1,94.8,4910,44.4,4910,49.9,4890,53.1,2552,73.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,48153,17,Floyd ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,17117,17,Macoupin ,IL,30.2,13584,13584,34.8,13521,38.1,6147,67.2,97.5,17534,39,17531,45,17310,48.8,7550,82.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,16083,17,Twin Falls ,ID,23.2,20198,20197,28.4,20197,32,9317,68.6,98,25220,29,25219,35.5,25218,40,10246,75.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,29105,17,Laclede ,MO,18.4,6583,6583,22,6577,24.5,3461,54.5,90.7,8272,23.2,8272,27.6,8203,30.5,3943,62.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,8119,17,Teller ,CO,15.6,3953,3953,17.4,3938,18.7,1781,30.2,66.3,4240,16.7,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
5/1/2021,26015,17,Barry ,MI,26.9,16553,16553,31.3,16476,34.3,7367,63.3,94.8,21470,34.9,21470,40.6,21221,44.1,8276,71.1,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,UNK,17,Unknown ,NH,0,23273,23272,0,23201,0,4385,0,84.7,28398,0,,0,,0,,0,,,,,
5/1/2021,26009,17,Antrim ,MI,36.8,8587,8587,41.3,8546,44.5,4452,68.1,94.8,10456,44.8,10454,50.3,10330,53.8,4683,71.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,20061,17,Geary ,KS,23.7,7502,7502,31.2,7489,34.2,2031,71.1,93.1,11402,36,11401,47.4,11330,51.7,2257,79,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,26077,17,Kalamazoo ,MI,35.9,95285,95281,41.9,94360,45.3,32045,78.3,94.8,119018,44.9,119011,52.4,116712,56.1,35031,85.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,28135,17,Tallahatchie ,MS,19.8,2730,2730,22.8,2728,24.6,1132,53.7,98.6,3299,23.9,3299,27.6,3291,29.6,1275,60.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,1017,17,Chambers ,AL,15.6,5172,5172,18.1,5163,19.6,2609,38.9,92.1,6785,20.4,6785,23.7,6747,25.6,3131,46.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,29203,17,Shannon ,MO,14.3,1170,1170,16.7,1170,18.2,666,36,90.7,1330,16.3,1330,18.9,1330,20.7,698,37.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,48157,17,Fort Bend ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low-Mod,,,,
5/1/2021,39103,17,Medina ,OH,36.3,65312,65312,42.1,64680,46.1,25393,76.5,97.5,79639,44.3,79639,51.4,78184,55.8,26845,80.9,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,20115,17,Marion ,KS,30.9,3667,3667,35.6,3659,39,1823,64.4,93.1,4226,35.6,4226,41,4192,44.7,1942,68.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,48217,17,Hill ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,28027,17,Coahoma ,MS,22.7,5014,5013,27.8,5003,31,2100,59.3,98.6,5990,27.1,5990,33.3,5972,37,2380,67.2,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,21013,17,Bell ,KY,26.8,6964,6964,31,6959,33.8,2770,54,93.4,8087,31.1,8087,36,8064,39.2,3054,59.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,18101,17,Martin ,IN,27.5,2817,2817,32.1,2813,35.2,1386,65.6,98.5,3406,33.2,3406,38.9,3388,42.4,1466,69.3,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,19189,17,Winnebago ,IA,33.8,3497,3497,39.3,3489,43.1,1531,67.1,97.4,4173,40.3,4173,47,4153,51.3,1679,73.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,13121,17,Fulton ,GA,13.9,147762,147757,16.2,146376,17.5,46029,36,48.6,212953,20,212892,23.3,209622,25.1,57195,44.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,55063,17,La Crosse ,WI,40.6,47958,47958,46.5,47529,50.1,17357,87.1,97.2,59245,50.2,59241,57.5,58203,61.3,18322,91.9,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
5/1/2021,1057,17,Fayette ,AL,18.1,2953,2953,21,2950,22.9,1661,46.9,92.1,3831,23.5,3830,27.3,3821,29.7,2007,56.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,72101,17,Morovis Municipio,PR,21.6,6542,6541,24.2,6536,26.3,2148,41.7,96,9388,30.9,9385,34.7,9287,37.3,2688,52.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,1063,17,Greene ,AL,23.5,1906,1906,27.4,1901,30,973,51.5,92.1,2898,35.7,2897,41.6,2891,45.6,1366,72.3,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,51630,17,Fredericksburg city,VA,2.7,775,774,3.1,771,3.4,209,6,50,1070,3.7,1070,4.3,1061,4.6,262,7.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
5/1/2021,38055,17,McLean ,ND,30.1,2846,2846,35.4,2836,38.5,1405,61.3,95.7,3425,36.2,3425,42.6,3410,46.3,1561,68.1,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
